STUDENT_ID	CURRENT_SCHOOL	LAST_NAME	FIRST_NAME	MIDDLE_NAME	DATE_OF_BIRTH	GENDER_CODE	GRADE_LEVEL
1001280	2002	Kinsella	Bob		06/08/1989	M	11
1001281	INACT	Kircher	Mike	SANDRA	06/29/1991	M	05
1005215	INACT	Bowles	Charlie	MICHAEL	09/29/1994	F	06
504477	INACT	Crotty	Joe	GABRIELLA	01/18/1987	M	07
1000528	INACT	Stanicek	Pete	VIJAY	04/12/1987	F	06
1002914	INACT	Slade	Gordon		02/27/1988	M	06
403355	INACT	Gonzalez	Edgar	MARIE	07/26/1987	F	PG
403723	INACT	Holloman	Bobo	D	03/08/1987	F	05
1012283	INACT	Diaz	Eddy	MARIE	12/27/1994	F	05
404200	INACT	Lersch	Barry	JAHI	04/22/1991	M	KF
1008133	4011	Dammann	Bill		05/31/1997	M	05
1008846	INACT	Douglass	Klondike	JOSEPH	10/08/1986	F	11
1005902	INACT	Burgmeier	Tom	CHRISTINE	06/27/1984	F	11
1002186	2002	Pickering	Urbane		04/04/1993	F	09
1002187	INACT	Pieh	Cy		10/04/1992	F	KP
1007570	2002	Cordero	Wil	M	05/20/1991	F	10
1001164	INACT	Hughes	Tom		03/25/1991	F	10
1004059	INACT	Young	Anthony	M	06/17/1993	F	06
1006101	3005	Butcher	John	A	05/21/1996	M	06
1012115	INACT	DiMaggio	Dom		03/13/1998	M	02
505156	INACT	Lelivelt	Bill		10/11/1988	M	01
1012819	4014	Forster	Tom	C	04/05/2000	F	02
1012767	4012	Flanigan	Ray	L	01/27/2000	M	02
1012786	INACT	Floyd	Gavin	PHILIP	06/28/1989	F	12
1013059	INACT	Gibson	Russ		01/09/2000	M	KF
1009731	4014	Alfonzo	Edgardo	ANDRES	06/04/1998	M	03
1009000	INACT	Dugan	Joe	L	06/27/1992	M	05
1002823	INACT	Shetrone	Barry	L	05/10/1991	F	04
1013111	4012	Gliatto	Sal		08/15/1999	F	03
1013754	2002	Holden	Joe		08/19/1991	M	10
1013755	2002	Holdsworth	Jim	SAUDA	05/17/1990	F	11
1007820	INACT	Crawford	Glenn	EVONNE	11/27/1996	F	02
1006660	3005	Caton	Howdy		05/03/1996	F	06
1004978	INACT	Blemker	Ray	ANDREA	04/30/1995	M	01
1008242	INACT	Davis	Bill	WESSON	08/09/1988	F	09
1013123	4007	Goletz	Stan		03/07/2000	F	02
1003263	INACT	Tobik	Dave	T.	10/19/1987	M	06
1005249	3004	Boze	Marshall	MARIE	02/22/1995	F	07
1009593	INACT	Emery	Cal	N	06/03/1998	M	03
1008480	INACT	Deer	Rob		01/25/1997	M	03
1003579	INACT	Walsh	Ed		11/10/1993	F	01
1013688	4007	Hill	Milt	LOUISE	04/08/1998	M	03
702057	INACT	Stoddard	Tim		09/14/1986	M	12
1012147	2002	Davidson	Bill	MAJOR	08/06/1994	F	09
1007692	INACT	Coughtry	Marlan		11/02/1993	F	03
1011621	4014	Connatser	Bruce	KELLY	07/20/1999	M	03
1009581	INACT	Abernathy	Woody		11/28/1997	F	03
1009582	4012	Elston	Don	JAY	05/24/1998	F	03
505442	2002	McElwee	Lee	TIN	04/15/1990	M	11
1012605	4014	Estrella	Leo		11/15/1997	M	03
1009762	4007	Almanza	Armando	MICHAEL	01/29/1998	M	03
1004714	3004	Bennett	Erik	KENDRICK	01/03/1995	M	07
1009619	4012	Enright	George	S	01/30/1998	F	03
105441	INACT	Barron	Tony	RICHARD	06/20/1989	F	12
404148	INACT	Lavender	Jimmy	M	12/20/1990	F	02
403652	INACT	Herrera	Alex		08/13/1988	M	06
1007000	INACT	Clark	Otey	S	11/16/1990	F	11
1004106	INACT	Zimmerman	Eddie		02/11/1984	M	12
1004107	3005	Zimmerman	Jeff		10/31/1993	M	08
1005057	INACT	Leutz	Genesis	J	04/28/1987	M	PG
1010365	INACT	Bickerson	Genesis	CRAIG	01/20/1995	M	05
1002265	INACT	Puhl	Terry	ANN	04/17/1993	F	KF
1009420	INACT	McKnight	Tony		01/09/1987	M	PG
1013485	4007	Hartman	Bob	ELIZABETH	07/06/2001	M	01
1011071	INACT	Bruhert	Mike	MARIE	11/05/1996	F	02
1001193	2002	Jensen	Woody		05/21/1991	F	10
1006220	3005	Cahill	Tom		07/07/1996	F	06
1000616	INACT	Stokes	Al		05/31/1989	M	02
1002733	INACT	Seminick	Andy	A III	07/11/1987	M	PG
1005957	INACT	Burke	Les	MARIE	07/13/1985	M	11
1001029	INACT	Carman	George	S	04/15/1992	M	02
1003770	2002	White	Mike	G	06/06/1994	F	09
1002581	INACT	Say	Lou	P	03/23/1987	F	PG
505105	INACT	Krehmeyer	Charlie	KATRINA	02/15/1989	F	09
504181	INACT	Blanco	Ossie		08/23/1986	M	PG
102107	INACT	Kaiser	Don	L	09/23/1986	M	PG
1008808	INACT	Doran	John	STEPHANIE	11/08/1996	F	03
1008810	INACT	Doran	Tom	DAISY	09/17/1989	M	12
1006681	3005	Center	Pete	T	05/23/1995	M	07
404116	INACT	Lamb	Lyman	C	01/20/1990	M	01
1001210	INACT	Johnson	Si		04/15/1992	M	08
1008559	INACT	Denney	Kyle		10/20/1996	M	02
105059	INACT	Lanfranconi	Walt		11/03/1986	M	05
1002308	2002	Ramsey	Fernando		05/12/1993	M	09
1001714	INACT	Melton	Dave	ALAN	05/21/1989	M	04
1000045	2002	Cushman	Ed		07/24/1990	M	11
1000554	INACT	Stedronsky	John	G.	07/16/1990	M	KP
1000852	INACT	Behrman	Hank	CARL	02/13/1992	M	08
1000818	INACT	Baldwin	Lady		09/15/1992	F	01
1010730	3005	Breuer	Marv		03/07/1996	F	06
1008843	INACT	Dougherty	Tom		03/06/1988	M	PG
1011078	INACT	Bunch	Melvin		08/25/1989	F	12
1003566	INACT	Wallace	Don	A	02/28/1994	F	02
504769	INACT	Grabowski	Johnny		08/04/1987	M	03
1008560	3005	Dennis	Don	JOSEPH	01/16/1995	M	07
1008845	2002	Douglass	Astyanax	DOROTHY	01/23/1991	F	10
1009530	INACT	Elder	George	JACOB	06/10/1987	F	PG
1003329	2002	Robson	Tom		09/26/1991	F	10
1004629	3005	Beimel	Joe	K	08/21/1995	M	07
1011184	4012	Buskey	Tom		12/04/1998	F	03
1009180	INACT	Duryea	Jesse	J	07/07/1988	M	12
1004080	2002	Yount	Robin	GABRIELA	05/26/1991	M	10
1008997	4011	Dugan	Ed	ELIZABETH	07/10/1997	M	05
1008962	INACT	Duchscherer	Justin	ALLISON	11/01/1996	F	03
1002363	INACT	Riccelli	Frank		07/07/1993	F	09
1004755	3005	Berger	Brandon		04/25/1995	M	07
1002328	2002	Reed	Ron		09/20/1993	M	09
1002059	2002	Ostergard	Red		03/27/1993	M	09
1002772	INACT	Sharpe	Bud		09/13/1987	M	PG
105332	INACT	Andujar	Joaquin		01/15/1987	M	03
1010262	INACT	Bell	Cool Papa		05/05/1998	M	02
1010263	INACT	Bell	Derek	S	05/19/1991	F	10
1010264	INACT	Bell	George	KEMP	05/30/1995	F	05
1007834	4011	Crede	Joe	MERRIDITH	07/04/1997	F	05
504401	INACT	Clark	Tony	JOSE	04/29/1987	M	02
504818	INACT	Hamilton	Dave	CATHERINE	04/05/1988	M	10
1011363	4009	Caster	George	EVE	08/16/1999	F	03
1007811	4011	Crawford	Carl	JAMES	09/30/1997	F	05
1006610	INACT	Castillo	Manny	C.	03/26/1996	M	KF
1008571	3005	Derrick	Claud	ALEXANDER	12/16/1993	F	08
505471	INACT	McKee	Jim		12/01/1989	M	12
1011274	4012	Campbell	Soup	MICHAEL	10/23/1998	F	03
1012019	INACT	Crossin	Frank		04/07/1995	F	06
105224	INACT	Levis	Charlie		05/28/1988	F	02
1000442	INACT	Haynes	Jimmy	WILLIAM	08/11/1987	M	05
1011070	INACT	Bryden	T.R.	DAVID	04/30/1998	M	01
1000690	2002	Sullivan	Haywood		09/21/1990	F	11
1004492	4011	Barry	Rich	MICHAEL	05/27/1997	M	05
1011375	4009	Castro	Bill	LAWRENCE	02/19/1999	F	03
1006821	3004	Cheney	Larry		06/08/1995	F	07
1002736	2002	Sentell	Paul	A	04/28/1991	M	10
1001973	2002	Norris	Mike	FRANCIS	03/20/1990	F	11
1008852	INACT	Dowell	Ken	L	06/26/1990	F	11
1012446	4011	Dunn	Steve		01/08/1997	M	05
505513	INACT	Melhuse	Adam	PHILIPPE	02/18/1990	M	PG
1003826	INACT	Williams	George	A	10/26/1986	M	07
1000719	INACT	Ferrell	Wes	ISMAEL	01/20/1992	M	KP
1001774	INACT	Milstead	George	MARIE	03/12/1987	M	05
1006292	3005	Camnitz	Howie		03/04/1996	M	06
1003213	INACT	Thompson	Forrest	BARBARA	08/31/1990	F	04
1010893	INACT	Budaska	Mark	FELIPE	10/08/1997	M	03
505444	2002	McFarlane	Orlando		12/20/1989	M	10
505446	2002	Hershey	Frank	PORRAS	01/11/1990	M	10
1008989	3005	Duffy	Bernie		08/31/1996	F	06
1008157	4007	Danzig	Babe		04/07/1998	M	03
1003533	2002	Wahl	Kermit	I	06/14/1990	F	11
1000660	INACT	Stuart	Bill	LYNN	10/14/1990	F	02
1008396	OOD	DeVormer	Al	W	08/30/1999	F	05
1010134	4011	Basinski	Eddie	LOUISE	11/24/1996	F	05
105193	INACT	Lemke	Mark	MADELINE	07/26/1988	F	02
105195	INACT	Lemongello	Mark	OWEN REED	11/22/1987	M	03
1011201	4012	Buttery	Frank	JACOB	08/07/1999	F	03
403917	INACT	Jones	Sam	PAUL	01/29/1989	F	02
403918	INACT	Jones	Tex	DRUSILLA	07/24/1989	M	01
1010508	2002	Boles	Carl	BELLOWS	07/26/1994	F	09
1002374	INACT	Richmond	Beryl	M	10/05/1992	F	KF
1000617	2002	Moore	Tommy	FELIP	12/26/1991	M	10
1004144	INACT	Abernathy	Woody	ROSE	06/08/1985	M	12
1005002	3005	Blue	Lu	ALEXANDER	12/21/1994	F	07
1012655	INACT	Esterbrook	Dude		07/10/1996	M	04
1004819	3004	Betancourt	Rafael	JACK	08/21/1995	F	07
1013335	3004	Baker	Dave	RICHARD	05/17/1994	M	08
1003802	INACT	Wiles	Randy	ESTEBAN	10/14/1993	M	01
1013167	4007	Gorinski	Bob	FRANCESCO	07/07/2000	M	02
1003072	INACT	Speake	Bob	OSCAR	07/16/1993	F	04
1007337	INACT	Conley	Ed	DEL CARMEN	09/27/1994	F	01
1007533	INACT	Corbett	Gene	STEPHON	08/27/1989	M	07
105918	INACT	Church	Bubba	RAHEEM	09/16/1991	M	05
1010221	3004	Beatle	Dave	C	05/19/1995	F	07
1010222	4007	Alberts	Butch		08/23/1997	F	03
1013150	4012	Gonzalez	Orlando		03/17/1999	M	03
403801	INACT	Hurtado	Edwin		03/20/1989	F	12
1003429	INACT	Van Cuyk	Johnny	J	08/07/1991	M	08
1013307	3004	Guintini	Ben		10/05/1995	F	07
1009816	4007	Anderson	Sparky		04/13/1998	F	03
1013513	4014	Hausmann	George	EDNER	10/22/2000	F	01
1005468	INACT	Britton	Jim		05/05/1994	M	01
1012202	2002	Davies	George	CHRISTOPHER	07/12/1993	M	09
1003565	INACT	Wall	Donne	E	08/18/1988	F	05
1006360	4011	Cannizzaro	Chris	DANIELLE	03/27/1996	F	05
1006264	3005	Callahan	Ray		11/10/1995	M	06
1003753	3004	White	Will		10/28/1993	M	08
1010783	4007	Myers	Richie	NAMBI	02/08/1999	M	03
1003467	2002	Veil	Bucky		07/22/1994	F	09
1003468	INACT	Vernon	Mickey		10/25/1993	M	01
504630	INACT	Evans	Billy	M	11/17/1987	F	PG
1007911	4011	Cross	Monte	M	05/10/1997	F	05
1007691	INACT	Courtright	John		02/17/1993	M	03
1011391	4009	Cedeno	Andujar	D	05/19/1999	F	03
1005907	INACT	Burgo	Bill	W	07/13/1991	M	05
1005905	INACT	Burk	Mack	D	11/28/1983	M	11
1004506	INACT	Bassler	Johnny	WILLIAM	02/06/1993	F	03
1005180	INACT	Botz	Bob		06/10/1995	F	01
504308	INACT	Butler	Brent	DIANE	04/27/1987	F	PG
1000257	2002	Bailey	Steve	RAHAMAN	02/10/1990	M	11
1013470	4014	Harrison	Roric	ROBIE	08/17/2001	M	01
1002238	INACT	Potts	John		08/03/1993	F	04
1012406	INACT	Dropo	Walt	M	07/12/1993	M	07
1010359	INACT	Bevan	Hal	LEIGH	08/05/1989	M	12
1013515	INACT	Hawes	Bill		07/13/1993	F	08
403374	INACT	Gorin	Charlie	BELL	08/28/1987	M	03
1010533	INACT	Booker	Greg	LUISA	07/31/1993	M	07
1001630	INACT	McDavid	Ray		01/11/1989	M	03
1000724	INACT	Swan	Russ		12/14/1991	M	03
1012607	INACT	Ettles	Mark	MARCEL	07/14/1998	M	01
1002948	INACT	Smith	Bob	MAURICE	07/16/1982	M	12
1012280	INACT	DiPino	Frank	JAMIESON	01/03/1992	F	07
1010259	4011	Bell	Buddy	RANDALL	07/07/1997	F	05
1013398	2002	Hardy	Jack		07/27/1994	M	09
1009892	4009	Aspromonte	Ken		05/31/1998	M	03
1009893	4009	Auker	Elden		11/06/1997	F	03
1006788	3005	Cancel	Robinson		02/27/1994	M	08
1005204	4011	Bowen	Sam	MARTIN	07/19/1996	M	05
1005205	INACT	Bowens	Sam	PATRICK	03/24/1986	F	11
1002416	2002	Robinson	Aaron	L	06/05/1993	F	09
1001653	INACT	McGinley	Jim	S	04/12/1990	F	02
1008687	4011	Dingman	Craig	L	08/12/1996	F	05
1008688	3005	Dinges	Vance		10/31/1996	F	06
1006013	2002	Burns	Tom	MERCER	04/13/1993	M	09
1006017	2002	Burnside	Sheldon		03/15/1993	F	09
1006021	INACT	Burr	Alex	ELANA	04/09/1987	F	PG
504296	INACT	Burnitz	Jeromy		04/16/1987	F	PG
1010593	INACT	Bowen	Chick		12/25/1995	M	05
1011657	INACT	Comellas	Jorge		05/04/1998	M	03
1007760	INACT	Coyne	Toots	JOHN	02/09/1987	F	12
1003656	3004	Weaver	Floyd	ESTEFAN	03/23/1994	M	08
1001766	2002	Miller	Tom	A	07/16/1993	M	09
1009732	4014	Alicea	Luis		12/18/1997	F	03
1002138	2002	Pena	Hipolito	W	09/10/1993	M	09
1003515	3004	Vukovich	John		06/11/1994	M	08
1013388	4012	Hancock	Lee		09/16/2000	F	02
1009938	4009	Aurilia	Rich	ALEXIS	03/31/1998	F	03
404048	INACT	Klippstein	Johnny		10/24/1986	F	PG
1013491	4014	Hartung	Clint	H	11/19/2000	M	01
504620	INACT	Ens	Jewel	ALEXIS	12/13/1987	F	02
504535	INACT	Dean	Tommy	JOHN	07/06/1987	F	03
403496	INACT	Haines	Jesse	NICOLE	09/30/1987	F	03
1010776	2002	Brill	Frank		02/20/1990	F	11
1008188	4011	Dasso	Frank		11/07/1996	F	05
1011311	4007	Carlyle	Roy	ABIGAIL	05/02/1999	M	03
1008052	4011	Curtis	Gene	L	01/24/1997	F	05
1007106	3005	Clinton	Lou	NOLAN	11/22/1995	F	06
1000642	INACT	Strick	John	THOMAS	01/06/1991	M	KP
1002663	INACT	Schroder	Bob	CHARLES	03/17/1992	F	01
1011320	4007	Carr	Chuck		12/28/1998	F	03
1011325	INACT	Carrasco	D.J.		09/13/1999	F	01
105847	2002	Carpenter	Paul	SHAUN	05/27/1991	M	10
403361	INACT	Good	Gene	L	01/28/1987	M	PG
1003724	4011	Wetteland	John	STEVE	07/25/1996	F	05
1006388	4011	Caraballo	Ramon		07/22/1996	F	05
1003961	INACT	Wood	Spades		08/28/1994	F	KP
1003964	INACT	Woodeshick	Hal	MARIE	09/01/1994	F	KF
1011655	4009	Congalton	Bunk		08/15/2001	F	01
1003583	INACT	Walter	Gene		05/17/1994	M	02
1005494	INACT	Brooks	Jerry	STEPHEN	04/06/1994	F	06
1008078	4011	Czajkowski	Jim	WRIGHT	10/02/1996	M	05
1008137	4011	Damrau	Harry		09/03/1997	F	05
1012080	INACT	Curtis	Ed	G	06/03/1990	F	10
1011597	2002	Cole	Stu	G	08/06/1994	F	09
1000159	2002	Dwyer	Jim		07/17/1990	M	11
1000844	INACT	Baylor	Don	PENA	09/10/1992	M	01
1013479	4007	Hartenstein	Chuck		01/14/2000	F	02
504803	INACT	Guinn	Skip	EVERETTE	01/26/1988	F	03
1001659	INACT	McGrillis	Mark	CRAIG	02/24/1987	M	PG
1010546	INACT	Booth	Genesis	KEMBERLY	04/08/1997	F	02
1009729	4012	Alexander	Doyle		04/23/1998	M	03
1002296	2002	Raleigh	John		02/28/1993	F	09
505334	2002	Marquis	Roger	S	12/08/1989	F	11
505567	INACT	Miller	Ralph	JAMES	09/25/1990	M	KP
1007474	INACT	Cooney	Johnny	A	03/19/1984	F	11
1007246	3005	Collins	Bill	SUE	12/07/1994	F	07
1006407	INACT	Cardinal	Conrad	A	02/11/1996	F	03
1000154	2002	Dusak	Erv		12/28/1990	M	10
1000156	INACT	Dyer	Mike		01/19/1990	M	04
1003737	INACT	Whisenton	Larry	LAURA	04/08/1994	F	02
504295	INACT	Burke	Pat	IVER	06/22/1987	M	03
504616	INACT	Ellerbe	Frank	PHILIP	05/18/1988	F	05
1002190	INACT	Pico	Jeff	MICHAEL	01/04/1993	M	PG
1000465	INACT	Hernandez	Fernando	MACIEL	12/31/1989	M	12
404117	INACT	Lamers	Pete	T	06/08/1990	F	03
1010635	4011	Bracken	Jack	DERRICK	06/12/1997	M	05
404189	2002	Lennon	Bill	LORRAINE	07/01/1991	F	10
404190	2002	Leith	Bill	S	01/18/1991	M	10
1011226	4012	Caceres	Edgar	ERIC	10/29/1998	F	03
1006773	3004	Chappas	Harry	SUSAN	05/28/1994	M	08
1003475	3005	Verbanic	Joe		02/03/1994	F	08
1003476	INACT	Veres	Randy		08/19/1994	M	11
105278	INACT	Baker	Bill	F	05/31/1988	M	01
1001330	INACT	Lane	Dick	TARAY	02/15/1989	M	11
1000549	INACT	Stauffer	Ed	DATE	11/18/1989	F	01
1004614	3005	Beers	Clarence	MONROE	10/20/1994	F	07
1008248	4011	Davis	Butch	EDWARD	01/01/1996	M	05
1011421	4009	Chandler	Happy	GASIM	08/11/1999	F	03
1011422	4009	Chamberlain	Bill	ASHLEY	07/15/2001	F	01
1011306	INACT	Carisch	Fred	MONIQUE	09/03/1999	M	02
504904	INACT	Hinrichs	Dutch	M	11/09/1990	M	05
1013788	2002	Daley	Richard		03/03/1993	M	09
1005716	INACT	Browning	Tom	R	09/23/1988	F	09
1011559	4014	Clift	Harlond		07/20/1999	M	03
105388	INACT	Baker	Dave	MELANIE	04/19/1989	M	03
1013523	2002	Hayes	Ben	MARIANO	01/26/1989	F	10
1008561	4011	Dent	Bucky		07/09/1996	M	05
1003324	INACT	Trlicek	Ricky	ARIN	08/15/1996	F	01
1008199	INACT	Dauss	Hooks	VINCENZO	02/10/1997	F	03
1005031	3005	Boehringer	Brian		10/09/1994	F	07
1002329	2002	Reeder	Icicle		05/13/1993	F	09
1003841	INACT	Williams	Randy	KURLY	03/01/1989	F	06
1002609	2002	Scharein	George	MARIE	04/08/1989	M	11
1006077	4011	Busch	Mike		05/21/1996	F	05
1008209	4011	Davenport	Lum	BLAISE	10/09/1996	M	05
1001622	INACT	McCormick	Harry		01/20/1988	F	PG
1001627	INACT	McCreery	Tom		05/28/1987	F	09
1006416	4011	Carey	Tom	MARILYN	05/29/1996	F	05
1003180	INACT	Thatcher	Grant	DAVID	11/10/1988	M	06
1009620	INACT	Enright	Jack	JR	03/27/1998	M	03
1008054	4011	Curtis	Harry		06/22/1997	F	05
1008056	4011	Curtis	Jack	CLEVELAND	02/23/1997	M	05
505056	2002	Kenna	Eddie		12/24/1988	M	11
1003183	INACT	Thiel	Bert		05/15/1989	M	11
1004719	3004	Benedict	Art	N	05/21/1995	F	07
1003204	INACT	Thomas	Roy	CENCLARE	04/02/1987	M	PG
1004090	INACT	Zamora	Oscar		07/22/1994	M	02
1010396	INACT	Bishop	Max	CLIFFORD	08/02/1998	M	01
1002735	2002	Bates	Del		03/16/1989	M	11
1009425	2002	Edge	Butch	LEIGH	01/20/1989	M	11
1002868	2002	Siffell	Frank		08/24/1993	M	09
1009812	4007	Anderson	John	JAVIER	01/13/1998	M	03
1000983	INACT	Burdette	Lew	BIANNCA	08/20/1992	F	KP
1002311	2002	Rawley	Shane	MATTHEW	10/26/1992	F	09
1000348	INACT	Gorman	Jack	LINCOLN	09/22/1988	F	03
1001718	INACT	Menendez	Tony	LYNN	06/28/1990	F	03
1011513	4009	Clark	Bob	MARIE	08/18/1999	F	03
404167	2002	Ledee	Ricky		03/01/1991	F	10
105442	INACT	Barthold	John	E	04/23/1989	F	12
1005416	3005	Briggs	Charlie		01/08/1994	M	08
1000771	INACT	Alexander	Bob	MANUEL	04/12/1992	F	08
1000772	INACT	Alou	Moises	ELLIOT	04/12/1992	F	08
1002473	INACT	Rossy	Rico	C	11/23/1990	M	04
1003448	3004	Webb	Skeeter	MILADY	11/26/1993	F	08
1001801	INACT	Monday	Rick		06/02/1988	M	04
1001802	INACT	Monge	Sid	L JR	02/24/1990	M	02
1000237	INACT	Flanagan	Ed		01/21/1985	M	12
1006958	3005	Clancy	Jim	ROY	10/04/1995	M	06
1009400	2002	Eckert	Charlie	J	10/04/1990	F	11
1004254	INACT	Anderson	Brady		12/30/1990	F	03
403359	INACT	Gonzalez	Luis A.	BRIDGET	07/18/1987	M	PG
105908	INACT	Chipman	Bob	MARCUS	03/31/1990	M	01
1010272	3004	Bell	Mike	L	07/06/1995	F	07
505438	INACT	McDougald	Gil	WILLIAM	12/07/1990	M	05
801253	INACT	Vargas	Eddie	THOMAS	09/02/1984	M	12
105849	INACT	Carter	Paul		05/16/1991	M	04
1012113	4012	Daly	Tom		01/23/1999	M	03
504369	INACT	Castleton	Roy		12/07/1986	M	02
1013385	2002	Halt	Al	N	05/22/1993	M	09
1011216	4012	Byrnes	Eric		11/10/1998	F	03
505076	INACT	Beard	Dave		05/03/1989	F	12
504350	INACT	Carroll	Dixie	OMAR	06/28/1988	F	04
1011506	INACT	Citarella	Ralph	GENEVIEVE	06/22/1999	M	01
1009759	4007	Allison	Andy	MELISSA	07/07/1998	M	03
1005806	2002	Buckley	Kevin	MICHAEL	10/29/1994	F	09
1001259	INACT	Kemmler	Rudy		08/28/1987	F	09
504950	INACT	Hughes	Bill	ENRIQUE	10/01/1989	F	12
1008109	4011	Daley	John	WAYNE	01/06/1997	M	05
1011442	4012	Chapman	Ben	ALEXANDER	03/03/1999	F	03
1010843	2002	Brown	Joe		03/14/1991	M	10
1010846	INACT	Brown	Jackie	ESTHEPHAN	11/05/1993	F	06
404073	INACT	Kolb	Brandon		08/16/1987	M	03
1001130	INACT	Holbrook	Sammy	NOE	10/07/1990	F	09
1008151	4011	Daniels	Jack	ROBERTO	09/16/1997	F	05
1011351	4007	Carter	Nick	CATHERINE	06/14/1999	F	03
1009643	4012	Erickson	Paul	PASQUALE	09/11/1998	M	03
1003296	INACT	Tost	Lou	STEVEN	09/21/1991	M	02
1003430	INACT	Van Dyke	Ben	JOAN	09/24/1989	M	11
1006480	INACT	Carrasco	Hector	NICOLE	04/13/1994	M	06
1010710	INACT	Brett	Herb	FLOREZ	05/17/1991	F	09
1003843	2002	Williams	Reggie		03/29/1991	F	10
1009784	INACT	Alvarez	Tony		10/25/1997	F	02
1002591	2002	Reuschel	Rick	KHANG	07/12/1993	M	09
1009136	3005	Durham	Don	SHAQUI ELIJAH	03/22/1996	F	06
1012047	4009	Cruthers	Press	ISAAC	12/16/1998	F	03
1004011	2002	Wright	Rasty	LEE	10/07/1990	F	10
1003996	INACT	Bradley	Tom	Andrew	09/12/1991	M	07
1006802	3005	Chatterton	Jim	R	04/15/1996	M	06
1006803	2002	Chavarria	Ossie		08/07/1992	M	09
1006055	4011	Burroughs	Sean		06/03/1996	M	05
1012395	2002	Drees	Tom	N	03/20/1993	M	09
504547	INACT	Denny	Jerry	J	09/15/1987	F	PG
1009651	4014	Aaron	Tommie		10/22/1997	M	03
1009652	INACT	Abbott	Dan	T	10/31/1997	F	02
1009653	2002	Abad	Andy	DEOLIVEIRA	10/19/1997	F	09
1008338	INACT	DeCinces	Doug	JACOB	10/18/1996	F	03
403965	INACT	Kearns	Tom	A	04/21/1989	M	01
505074	INACT	Kinlock	Walt	THOMAS	06/29/1989	F	12
504259	INACT	Brito	Jorge		09/22/1987	M	03
1012674	2002	Feinberg	Eddie	S	01/02/1990	F	10
505586	INACT	Mirabella	Paul	ARIANNA	03/27/1989	M	02
505714	2002	Myers	Jimmy		06/08/1991	M	10
1013378	HOMESCH	Haller	Tom	LIIA	09/18/2000	F	06
1008510	4011	Del Savio	Garton	SANDRA	09/17/1997	M	05
1006899	INACT	Barton	Shawn	BRIAN	09/27/1993	M	06
1007295	INACT	Colyer	Steve		04/29/1996	F	04
1007296	3005	Colon	Roman		04/03/1996	M	06
1008910	INACT	Dreisewerd	Clem	JAMAAR	07/13/1986	M	11
1001188	INACT	Janowicz	Vic	KAY	02/23/1987	M	PG
1002144	2002	Peralta	Jhonny	JANE	12/02/1992	M	09
1000908	2002	Bonds	Barry	FREDERICK	12/17/1991	M	09
1000909	INACT	Bonner	Frank	ROBERT	08/03/1992	M	08
1003664	2002	Walker	Frank		07/06/1994	F	09
1003421	3005	Valera	Julio	E	10/14/1993	F	08
1012143	4009	Davenport	Dave		07/15/1999	M	03
102348	INACT	Knothe	Fritz	ELIZABETH	05/20/1984	F	11
1006343	4011	Canale	George		04/02/1996	F	05
1006344	3005	Cantwell	Ben	R	01/26/1996	M	06
1009739	INACT	Alexander	Gerald	ELENA	03/26/1998	M	02
1006980	2002	Clark	Earl		09/10/1990	F	11
1011160	2002	Burris	Ray	JEREA	12/21/1992	M	09
1002940	INACT	Smiley	John		11/22/1988	M	12
1002361	2002	Rhawn	Bobby	AYSIAH	01/14/1993	M	09
1010838	2002	Brown	Jamie	J	01/28/1991	M	10
403811	2002	Ingraham	Charlie		03/31/1989	M	12
504255	INACT	Brewster	Charlie	THOMAS	03/21/1987	F	PG
1006700	4012	Chagnon	Leon	EDWARD	09/24/1998	M	03
1012941	3005	Gallego	Mike	NICOLE	11/23/1995	M	06
1007236	2002	Collins	Hub	C	02/21/1990	F	11
1008895	INACT	Drabowsky	Moe		02/15/1992	F	08
1009830	4007	Arnovich	Morrie		04/04/1998	F	03
1004160	INACT	Adams	Joe	ANN MARIE	11/27/1993	F	02
1001925	INACT	Naylor	Rollie	P	10/09/1987	M	07
1002422	2002	Robinson	Humberto	RENEE	08/26/1993	M	09
1000054	INACT	Daneker	Pat	ALEJANDRO	08/02/1987	F	PG
1010614	2002	Boyer	Cloyd		06/26/1990	F	11
1001629	2002	McCurry	Jeff	ELIZABETH	08/26/1991	F	10
1010722	INACT	Bressler	Rube	JOSUE	11/10/1990	M	08
1003544	3004	Walker	Curt	ANDRES	08/07/1994	M	08
1011698	3005	Conwell	Ed		09/15/1993	F	08
404046	2002	Kline	Steve		02/11/1990	M	09
1002156	INACT	Perry	Gaylord	R	12/31/1992	M	KP
1002157	INACT	Perry	Jim	STANLEY	06/13/1993	M	01
1008535	3004	Dellaero	Jason	NIKOLAYEVICH	03/09/1994	M	08
1012013	4011	Crosby	George	T	05/28/1997	M	05
1005545	INACT	Brown	Buster	SADE	01/02/1989	F	06
1012731	INACT	Fireovid	Steve		11/24/1986	M	12
1004852	3004	Bierbrodt	Nick		11/14/1994	M	08
1006088	4011	Bushelman	Jack	EUGENE	03/20/1996	F	05
1000100	INACT	Diaz	Juan	MENDEZ	12/02/1986	M	06
1000095	INACT	Denson	Drew		04/22/1988	M	10
1001530	INACT	Mapel	Rolla		01/04/1990	M	03
1000867	INACT	Bergen	Bill	WILFREDO	10/31/1991	F	02
1004770	3005	Berkelbach	Frank	E	08/26/1995	M	07
505151	2002	Lee	Don	JR	07/02/1989	F	11
